TypeTests_SimpleGeneric||4403|1421|914|89.6089293||1.3917333|2321|10403||
TypeTests_SimpleGeneric||4449|1444|936|89.6089293||1.435856|2321|10522||
TypeTests_SimpleGeneric||4451|1445|3|89.6089293||1.4396137|2321|10528||
TypeTests_SimpleGeneric||4454|1450|950|89.6089293||1.4411347|2321|10537||
TypeTests_SimpleGeneric||4458|1451|941|89.6089293||1.4453578|2321|10549||
TypeTests_SimpleGeneric||4525|1526|984|89.6089293||1.5096496|2321|10749||
TypeTests_SimpleGeneric||4529|1527|987|89.6089293||1.5166467|2321|10760||
TypeTests_SimpleGeneric||4581|1604|1013|89.6089293||1.5636584|2321|10937||
TypeTests_SimpleGeneric||4588|1606|1015|89.6089293||1.5747357|2321|10957||
TypeTests_SimpleGeneric||4590|1607|3|89.6089293||1.5787225|2321|10963||
TypeTests_SimpleGeneric||4593|1608|1029|89.6089293||1.5806696|2321|10972||
TypeTests_SimpleGeneric||4597|1609|1020|89.6089293||1.595966|2321|10984||
TypeTests_SimpleGeneric||4710|1610|1015|89.6089293||1.6429569|2321|11303||
TypeTests_SimpleGeneric||4714|1611|1018|89.6089293||1.6499954|2321|11314||
TypeTests_SimpleGeneric||4718|1612|1019|89.6089293||1.6682157|2321|11325||
TypeTests_SimpleGeneric||4782|1613|1018|89.6089293||1.7061589|2321|11522||
TypeTests_SimpleGeneric||4789|1615|1020|89.6089293||1.7133222|2321|11542||
TypeTests_SimpleGeneric||4791|1616|3|89.6089293||1.7176135|2321|11548||
TypeTests_SimpleGeneric||4794|1617|1034|89.6089293||1.7194198|2321|11557||
TypeTests_SimpleGeneric||4798|1618|1025|89.6089293||1.7368527|2321|11569||
TypeTests_SimpleGeneric||4962|1619|1020|89.6089293||1.8080631|2321|12031||
TypeTests_SimpleGeneric||4966|1620|1023|89.6089293||1.8194123|2321|12042||
TypeTests_SimpleGeneric||4970|1621|1024|89.6089293||1.8264489|2321|12053||
TypeTests_SimpleGeneric||4974|1622|1025|89.6089293||1.8403755|2321|12064||
TypeTests_SimpleGeneric||5066|1623|1024|89.6089293||1.8919349|2321|12345||
