TypeTests_ArrayTypes||5529|2206|1529|89.6089293||3.6933802|6354|13762||
TypeTests_ArrayTypes||5531|2207|3|89.6089293||3.7204785|6354|13768||
TypeTests_ArrayTypes||5536|2216|1535|89.6089293||3.7339781|6354|13786||
TypeTests_ArrayTypes||5539|2217|1527|89.6089293||3.7644912|6354|13796||
TypeTests_ArrayTypes||30305|3026|3|89.6089293||12.211773|6354|71709||
TypeTests_ArrayTypes||30667|3243|2262|89.6089293||12.6004633|6354|72889||
TypeTests_ArrayTypes||30671|3244|3|89.6089293||12.6161346|6354|72902||
TypeTests_ArrayTypes||30675|3247|3|89.6089293||12.6192679|6354|72915||
TypeTests_ArrayTypes||30679|3250|3|89.6089293||12.6227961|6354|72928||
TypeTests_ArrayTypes||30683|3253|3|89.6089293||12.6271552|6354|72941||
TypeTests_ArrayTypes||30692|3256|2268|89.6089293||12.6410119|6354|72965||
TypeTests_ArrayTypes||30694|3257|3|89.6089293||12.6511324|6354|72971||
TypeTests_ArrayTypes||30699|3258|2276|89.6089293||12.6714917|6354|72989||
TypeTests_ArrayTypes||38299|3405|3|89.6089293||15.8788628|6354|91484||
TypeTests_ArrayTypes||38726|3415|2406|89.6089293||16.1609903|6354|92881||
TypeTests_ArrayTypes||38730|3420|2410|89.6089293||16.1781262|6354|92895||
TypeTests_ArrayTypes||38739|3424|2410|89.6089293||16.2025586|6354|92919||
TypeTests_ArrayTypes||38741|3425|3|89.6089293||16.221677|6354|92925||
TypeTests_ArrayTypes||38746|3430|2416|89.6089293||16.2257065|6354|92943||
TypeTests_ArrayTypes||53636|4931|3|89.6089293||29.113142|6354|130547||
TypeTests_ArrayTypes||53639|4935|3|89.6089293||29.1173872|6354|130555||
TypeTests_ArrayTypes||53641|4938|2891|89.6089293||29.1207547|6354|130561||
TypeTests_ArrayTypes||53643|4941|2891|89.6089293||29.14212|6354|130567||
TypeTests_ArrayTypes||53645|4944|2937|89.6089293||29.1661765|6354|130573||
TypeTests_ArrayTypes||53647|4947|2937|89.6089293||29.1940538|6354|130579||
TypeTests_ArrayTypes||53649|4950|2937|89.6089293||29.2291459|6354|130585||
TypeTests_ArrayTypes||54283|4986|3436|89.6089293||30.3826794|6354|132954||
TypeTests_ArrayTypes||54305|4994|3444|89.6089293||30.454468|6354|133016||
TypeTests_ArrayTypes||54779|5086|3490|89.6089293||31.3249922|6354|134605||
TypeTests_ArrayTypes||54781|5087|3491|89.6089293||31.3441153|6354|134611||
TypeTests_ArrayTypes||55411|5091|3498|89.6089293||32.2602842|6354|136762||
TypeTests_ArrayTypes||55413|5092|3499|89.6089293||32.2892091|6354|136768||
TypeTests_ArrayTypes||55419|5095|3|89.6089293||32.3249806|6354|136789||
TypeTests_ArrayTypes||55885|5100|3504|89.6089293||33.0295464|6354|138352||
