Power||227493|293|3|0.3588742|2.0625|26.9721835|5660|388909||
Power||227494|294|250|0.3588742|2.0625|26.9726395|5660|388910||
Power||227495|295|250|0.3588742|2.0625|26.9779145|5660|388911||
Power||227496|296|250|0.3588742|2.0625|26.9839505|5660|388912||
Power||227494|294|250|0.3911251|3.4375|38.9445395|5660|388910||
Power||227495|295|250|0.3911251|3.4375|38.9527482|5660|388911||
Power||227496|296|250|0.3911251|3.4375|38.9618608|5660|388912||
Power||227497|297|250|0.3911251|3.4375|38.9694915|5660|388913||
Power||227494|294|250|0.2599115|2|17.7669758|5660|388910||
Power||227495|295|250|0.2599115|2|17.7726202|5660|388911||
Power||227496|296|250|0.2599115|2|17.7757718|5660|388912||
Power||227497|297|250|0.2599115|2|17.782676|5660|388913||
