BH|-b 2 -s 2|3622|352|3|3.6789134|3.96875|1.5103936|98|6953||
BH|-b 2 -s 2|3623|353|54|3.6789134|3.96875|1.5269671|98|6954||
BH|-b 2 -s 2|3624|354|234|3.6789134|3.96875|1.5290506|98|6955||
BH|-b 2 -s 2|3625|355|54|3.6789134|3.96875|1.5329848|98|6956||
BH|-b 2 -s 2|3626|356|234|3.6789134|3.96875|1.5338376|98|6957||
BH|-b 2 -s 2|3627|357|54|3.6789134|3.96875|1.5537426|98|6958||
BH|-b 2 -s 2|3622|352|3|2.5061259|2.296875|1.2318634|98|6953||
BH|-b 2 -s 2|3623|353|54|2.5061259|2.296875|1.2443073|98|6954||
BH|-b 2 -s 2|3624|354|234|2.5061259|2.296875|1.2458456|98|6955||
BH|-b 2 -s 2|3625|355|54|2.5061259|2.296875|1.2492256|98|6956||
BH|-b 2 -s 2|3626|356|234|2.5061259|2.296875|1.2499423|98|6957||
BH|-b 2 -s 2|3627|357|54|2.5061259|2.296875|1.2623916|98|6958||
BH|-b 2 -s 2|3622|352|3|2.1931317|2.421875|1.0436236|98|6957||
BH|-b 2 -s 2|3623|353|54|2.1931317|2.421875|1.0544336|98|6958||
BH|-b 2 -s 2|3624|354|234|2.1931317|2.421875|1.0565145|98|6959||
BH|-b 2 -s 2|3625|355|54|2.1931317|2.421875|1.0601536|98|6960||
BH|-b 2 -s 2|3626|356|234|2.1931317|2.421875|1.0609805|98|6961||
BH|-b 2 -s 2|3627|357|54|2.1931317|2.421875|1.0744941|98|6962||
BH|-b 2 -s 2|3623|353|54|2.5382933|3.015625|0.9200156|98|6958||
BH|-b 2 -s 2|3624|354|234|2.5382933|3.015625|0.9334003|98|6959||
BH|-b 2 -s 2|3625|355|54|2.5382933|3.015625|0.9370795|98|6960||
BH|-b 2 -s 2|3626|356|234|2.5382933|3.015625|0.9378048|98|6961||
BH|-b 2 -s 2|3627|357|54|2.5382933|3.015625|0.9435265|98|6962||
BH|-b 2 -s 2|3628|358|226|2.5382933|3.015625|0.9441522|98|6963||
BH|-b 2 -s 2|3623|353|54|2.10715|2.53125|1.1215583|98|6958||
BH|-b 2 -s 2|3624|354|234|2.10715|2.53125|1.1336975|98|6959||
BH|-b 2 -s 2|3625|355|54|2.10715|2.53125|1.1379447|98|6960||
BH|-b 2 -s 2|3626|356|234|2.10715|2.53125|1.1387726|98|6961||
BH|-b 2 -s 2|3627|357|54|2.10715|2.53125|1.1514512|98|6962||
BH|-b 2 -s 2|3628|358|226|2.10715|2.53125|1.1521213|98|6963||
BH|-b 2 -s 2|3623|353|54|1.827738|2.171875|0.7210626|98|6958||
BH|-b 2 -s 2|3624|354|234|1.827738|2.171875|0.7291367|98|6959||
BH|-b 2 -s 2|3625|355|54|1.827738|2.171875|0.7319313|98|6960||
BH|-b 2 -s 2|3626|356|234|1.827738|2.171875|0.7324007|98|6961||
BH|-b 2 -s 2|3627|357|54|1.827738|2.171875|0.7349087|98|6962||
BH|-b 2 -s 2|3628|358|226|1.827738|2.171875|0.7353419|98|6963||
BH|-b 2 -s 2|3623|353|54|0.3751335|2.015625|0.4144284|98|6958||
BH|-b 2 -s 2|3624|354|234|0.3751335|2.015625|0.4150293|98|6959||
BH|-b 2 -s 2|3625|355|54|0.3751335|2.015625|0.4175585|98|6960||
BH|-b 2 -s 2|3626|356|234|0.3751335|2.015625|0.4179708|98|6961||
BH|-b 2 -s 2|3627|357|54|0.3751335|2.015625|0.4203687|98|6962||
BH|-b 2 -s 2|3628|358|226|0.3751335|2.015625|0.4208174|98|6963||
