TypeTests_SimpleGeneric||29493|3178|2481|169.3061303||9.6039475|2321|82592||
TypeTests_SimpleGeneric||29539|3201|2503|169.3061303||9.7157725|2321|82711||
TypeTests_SimpleGeneric||29541|3202|3|169.3061303||9.7326416|2321|82717||
TypeTests_SimpleGeneric||29544|3207|2517|169.3061303||9.7363608|2321|82726||
TypeTests_SimpleGeneric||29548|3208|2508|169.3061303||9.7604075|2321|82738||
TypeTests_SimpleGeneric||29702|3304|2568|169.3061303||10.0513769|2321|83177||
TypeTests_SimpleGeneric||29706|3305|2571|169.3061303||10.0793418|2321|83188||
TypeTests_SimpleGeneric||29758|3382|2597|169.3061303||10.2078484|2321|83365||
TypeTests_SimpleGeneric||29765|3384|2599|169.3061303||10.2373009|2321|83385||
TypeTests_SimpleGeneric||29767|3385|3|169.3061303||10.251698|2321|83391||
TypeTests_SimpleGeneric||29770|3386|2613|169.3061303||10.273211|2321|83400||
TypeTests_SimpleGeneric||29774|3387|2604|169.3061303||10.2891689|2321|83412||
TypeTests_SimpleGeneric||30030|3388|2600|169.3061303||10.4999514|2321|84118||
TypeTests_SimpleGeneric||30034|3389|2603|169.3061303||10.5360429|2321|84129||
TypeTests_SimpleGeneric||30038|3390|2604|169.3061303||10.5650405|2321|84140||
TypeTests_SimpleGeneric||30102|3391|2603|169.3061303||10.6607989|2321|84337||
TypeTests_SimpleGeneric||30109|3393|2605|169.3061303||10.6851116|2321|84357||
TypeTests_SimpleGeneric||30111|3394|3|169.3061303||10.7078705|2321|84363||
TypeTests_SimpleGeneric||30114|3395|2619|169.3061303||10.7116701|2321|84372||
TypeTests_SimpleGeneric||30118|3396|2610|169.3061303||10.7356612|2321|84384||
TypeTests_SimpleGeneric||30481|3397|2605|169.3061303||10.9712602|2321|85384||
TypeTests_SimpleGeneric||30485|3398|2608|169.3061303||10.9999954|2321|85395||
TypeTests_SimpleGeneric||30489|3399|2609|169.3061303||11.0351809|2321|85406||
TypeTests_SimpleGeneric||30493|3400|2610|169.3061303||11.0627203|2321|85417||
TypeTests_SimpleGeneric||30585|3401|2609|169.3061303||11.1813528|2321|85698||
